Round,HarvestDate,BoxNo,RhizoSpecies,Strain,TrtID,HostSpecies,Ploidy,Origin,Acc,PlantID,Pouch,PlantsIn Pouch,Scan,LeafNo,NodNo,NodColor,QNodColor,QNodColor2,ShootBMg,RootBMg,NodBMmg,ANBMmg
4,10/11/17,7,S. saheli,USDA4893,D,Caerulea,2X,Turkey,715,1518,133,3,Y,4,3,P,1,1,0.0124,0.0024,0.6630,0.221
4,10/11/17,7,S. saheli,USDA4893,D,Caerulea,2X,Turkey,715,1520,133,3,Y,6,12,P,1,1,0.0128,0.0020,0.5441,0.045341667
4,10/11/17,7,S. saheli,USDA4893,D,Caerulea,2X,Turkey,715,1539,133,3,Y,4,9,P,1,1,0.0055,0.0028,0.4617,0.0513
4,10/12/17,8,S. saheli,USDA4893,D,Caerulea,2X,Turkey,715,1542,134,4,Y,5,5,P,1,1,0.0118,0.0018,0.3828,0.07656
4,10/12/17,8,S. saheli,USDA4893,D,Caerulea,2X,Turkey,715,1556,134,4,Y,4,4,P,1,1,0.0083,0.0019,0.5312,0.1328
4,10/11/17,7,S. saheli,USDA4893,D,Sativa,4X,Tajikistan,574,1628,77,3,Y,5,24,PW,0.5,0.5,0.0200,0.0122,0.6530,0.027208333
4,10/11/17,7,S. saheli,USDA4893,D,Sativa,4X,Tajikistan,574,1638,77,3,Y,5,19,PW,0.5,0.5,0.0184,0.0074,0.6195,0.032605263
4,10/12/17,8,S. saheli,USDA4893,D,Sativa,4X,Tajikistan,574,1666,78,2,Y,4,32,PW,0.5,0.5,0.0095,0.0026,1.0788,0.0337125
4,10/11/17,7,S. saheli,USDA4893,D,Falcata,2X,China,707,1811,105,2,Y,4,3,PW,0.5,0.5,0.0061,0.0018,0.8077,0.269233333
4,10/12/17,8,S. saheli,USDA4893,D,Sativa,4X,Kazakhstan,713,1729,120,4,Y,4,10,PW,0.5,0.5,0.0149,0.0045,0.7876,0.07876
4,10/12/17,8,S. saheli,USDA4893,D,Sativa,4X,Kazakhstan,713,1728,120,4,Y,1,0,,0,0,0.0016,0.0007,,
4,10/10/17,11,S.medicae,KH36b,F,Caerulea,2X,Russia,466,1406,39,2,Y,0,2,B,0.5,0.25,0.0011,0.0008,0.0549,0.02745
4,10/10/17,11,S.medicae,KH36b,F,Caerulea,2X,Russia,466,1414,39,2,Y,1,2,B,0.5,0.25,0.0011,0.0005,0.0405,0.02025
4,10/12/17,12,S.medicae,KH36b,F,Caerulea,2X,Russia,466,1442,40,1,Y,3,1,B,0.5,0.25,0.0022,0.0012,0.0991,0.0991
4,10/12/17,12,S.medicae,KH36b,F,Caerulea,2X,Kazakhstan,502,1491,54,2,Y,2,1,B,0.5,0.25,0.0007,0.0007,0.0684,0.0684
4,10/12/17,12,S.medicae,KH36b,F,Falcata,4X,China,704,1948,96,2,Y,2,6,B,0.5,0.25,0.0013,0.0016,0.1497,0.02495
4,10/12/17,12,S.medicae,KH36b,F,Falcata,2X,China,707,1830,110,1,Y,2,1,B,0.5,0.25,0.0001,0.0001,0.0069,0.0069
4,10/10/17,11,S.medicae,KH36b,F,Caerulea,2X,Turkey,715,1527,137,2,Y,1,2,B,0.5,0.25,0.0011,0.0007,0.0633,0.03165
4,10/12/17,10,S.medicae,KH53b,E,Caerulea,2X,Russia,466,1443,38,2,Y,1,2,B,0.5,0.25,0.0001,0.0004,0.0734,0.0367
4,10/11/17,9,S.medicae,KH53b,E,Falcata,4X,Russia,551,1872,65,4,Y,3,6,B,0.5,0.25,0.0010,0.0006,0.1472,0.024533333
4,10/11/17,9,S.medicae,KH53b,E,Falcata,4X,China,704,1904,93,2,Y,1,2,B,0.5,0.25,0.0025,0.0028,,
4,10/12/17,10,S.medicae,KH53b,E,Falcata,4X,China,704,1933,94,3,Y,1,2,B,0.5,0.25,0.0004,0.0016,0.0183,0.00915
3,9/27/17,12,S.medicae,WSM419,F,Falcata,2X,Russia,387,1171,26,3,Y,0,20,B,0.5,0.25,0.0020,0.0025,0.2173,0.010865
3,9/27/17,12,S.medicae,WSM419,F,Falcata,2X,China,707,1238,110,3,Y,2,1,B,0.5,0.25,0.0006,0.0004,0.0274,0.0274
3,9/27/17,11,S.medicae,WSM419,F,Caerulea,2X,Turkey,715,935,137,3,Y,0,7,B,0.5,0.25,0.0008,0.0014,0.2936,0.041942857
3,9/27/17,12,S.medicae,WSM419,F,Caerulea,2X,Turkey,715,952,138,3,Y,1,3,B,0.5,0.25,0.0014,0.0014,0.1370,0.045666667
4,10/12/17,12,S.medicae,KH36b,F,Sativa,4X,Slovenia,251,1611,12,2,Y,3,4,BP,0.75,0.625,0.0089,0.0033,0.6890,0.17225
4,10/12/17,12,S.medicae,KH36b,F,Caerulea,2X,Kazakhstan,502,1503,54,2,Y,4,2,BP,0.75,0.625,0.0015,0.0009,0.1800,0.09
4,10/12/17,12,S.medicae,KH36b,F,Falcata,4X,Russia,551,1890,68,3,Y,3,16,BP,0.75,0.625,0.0050,0.0035,0.5661,0.03538125
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Tajikistan,574,1637,81,3,Y,2,7,BP,0.75,0.625,0.0021,0.0032,0.2784,0.039771429
4,10/12/17,12,S.medicae,KH36b,F,Caerulea,2X,Turkey,715,1549,138,4,Y,2,4,BP,0.75,0.625,0.0025,0.0011,0.2518,0.06295
4,10/12/17,12,S.medicae,KH36b,F,Caerulea,2X,Turkey,715,1554,138,4,Y,0,3,BP,0.75,0.625,0.0016,0.0010,0.1462,0.048733333
4,10/12/17,10,S.medicae,KH53b,E,Falcata,4X,China,704,1950,94,3,Y,0,1,BP,0.75,0.625,0.0017,0.0021,0.0704,0.0704
4,10/12/17,10,S.medicae,KH53b,E,Falcata,4X,China,704,1955,94,3,Y,1,3,BP,0.75,0.625,0.0015,0.0008,0.0439,0.014633333
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Slovenia,251,969,11,3,Y,3,11,BP,0.75,0.625,0.0053,0.0023,0.4829,0.0439
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Slovenia,251,1018,12,4,Y,3,5,BP,0.75,0.625,0.0078,0.0048,1.1795,0.2359
3,9/27/17,12,S.medicae,WSM419,F,Caerulea,2X,Kazakhstan,502,900,54,3,Y,3,5,BP,0.75,0.625,0.0014,0.0007,0.0727,0.01454
3,9/27/17,12,S.medicae,WSM419,F,Falcata,4X,Russia,551,1281,68,4,Y,3,14,BP,0.75,0.625,0.0039,0.0020,1.1361,0.08115
3,9/27/17,12,S.medicae,WSM419,F,Falcata,4X,Russia,551,1299,68,4,Y,4,16,BP,0.75,0.625,0.0049,0.0030,2.1337,0.13335625
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Tajikistan,574,1024,81,3,Y,3,38,BP,0.75,0.625,0.0038,0.0028,0.8101,0.021318421
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Tajikistan,574,1035,81,3,Y,5,13,BP,0.75,0.625,0.0163,0.0071,1.5125,0.116346154
3,9/27/17,12,S.medicae,WSM419,F,Falcata,2X,China,707,1222,110,3,Y,1,10,BP,0.75,0.625,0.0005,0.0007,0.1242,0.01242
3,9/27/17,12,S.medicae,WSM419,F,Caerulea,2X,Turkey,715,941,138,3,Y,2,10,BP,0.75,0.625,0.0013,0.0012,0.4401,0.04401
4,10/11/17,9,S.medicae,KH53b,E,Falcata,2X,Russia,387,1753,23,2,Y,3,4,BPW,0.5,0.416,0.0024,0.0013,0.1881,0.047025
3,9/27/17,3,S.medicae,WSM419,F,Falcata,2X,China,707,1203,109,1,Y,3,5,BPW,0.5,0.416,0.0018,0.0014,0.6262,0.12524
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Kazakhstan,713,1133,124,2,Y,0,13,BPW,0.5,0.416,0.0027,0.0029,0.8476,0.0652
4,10/12/17,10,S.medicae,KH53b,E,Sativa,4X,Slovenia,251,1612,10,2,Y,2,8,BW,0.25,0.125,0.0024,0.0019,0.3624,0.0453
4,10/11/17,9,S.medicae,KH53b,E,Caerulea,2X,Russia,466,1403,37,1,Y,2,2,BW,0.25,0.125,0.0005,0.0002,0.1358,0.0679
4,10/11/17,9,S.medicae,KH53b,E,Caerulea,2X,Kazakhstan,502,1471,51,2,Y,2,3,BW,0.25,0.125,0.0007,0.0004,0.0766,0.025533333
4,10/12/17,10,S.medicae,KH53b,E,Falcata,4X,Russia,551,1891,66,3,Y,1,7,BW,0.25,0.125,0.0014,0.0016,0.3240,0.046285714
4,10/12/17,10,S.medicae,KH53b,E,Caerulea,2X,Turkey,715,1546,136,3,Y,1,3,BW,0.25,0.125,0.0009,0.0014,0.1435,0.047833333
3,9/27/17,12,S.medicae,WSM419,F,Falcata,2X,Russia,387,1191,26,3,Y,3,4,BW,0.25,0.125,0.0029,0.0021,0.1812,0.0453
3,9/27/17,3,S.medicae,WSM419,F,Caerulea,2X,Russia,466,827,39,1,Y,1,5,BW,0.25,0.125,0.0007,0.0009,0.2278,0.04556
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Kazakhstan,713,1085,123,4,Y,1,6,BW,0.25,0.125,0.0008,0.0017,0.0594,0.0099
3,9/27/17,11,S.medicae,WSM419,F,Caerulea,2X,Turkey,715,921,137,3,Y,1,12,BW,0.25,0.125,0.0009,0.0011,0.3325,0.027708333
4,10/10/17,11,S.medicae,KH36b,F,Caerulea,2X,Turkey,715,1519,137,2,Y,2,6,GP,0.875,0.75,0.0026,0.0012,0.3044,0.050733333
3,9/27/17,12,S.medicae,WSM419,F,Caerulea,2X,Russia,466,829,40,1,Y,2,8,GP,0.875,0.75,0.0006,0.0002,0.2440,0.0305
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Slovenia,251,1570,11,3,Y,2,5,P,1,1,0.0036,0.0016,0.3296,0.06592
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Slovenia,251,1586,11,3,Y,2,9,P,1,1,0.0040,0.0020,0.1474,0.016377778
4,10/10/17,11,S.medicae,KH36b,F,Falcata,2X,Russia,387,1756,25,2,Y,2,4,P,1,1,0.0019,0.0012,0.2183,0.054575
4,10/10/17,11,S.medicae,KH36b,F,Falcata,4X,Russia,551,1853,67,4,Y,2,2,P,1,1,0.0008,0.0002,0.0509,0.02545
4,10/10/17,11,S.medicae,KH36b,F,Falcata,4X,Russia,551,1873,67,4,Y,1,4,P,1,1,0.0021,0.0014,0.1601,0.040025
4,10/12/17,12,S.medicae,KH36b,F,Falcata,4X,Russia,551,1879,68,3,Y,5,13,P,1,1,0.0065,0.0028,0.7061,0.054315385
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Tajikistan,574,1642,81,3,Y,3,17,P,1,1,0.0082,0.0035,1.3397,0.078805882
4,10/12/17,12,S.medicae,KH36b,F,Sativa,4X,Tajikistan,574,1664,82,3,Y,3,7,P,1,1,0.0061,0.0030,0.8486,0.121228571
4,10/12/17,12,S.medicae,KH36b,F,Sativa,4X,Tajikistan,574,1677,82,3,Y,3,4,P,1,1,0.0035,0.0018,0.4076,0.1019
4,10/12/17,12,S.medicae,KH36b,F,Falcata,4X,China,704,1932,96,2,Y,3,5,P,1,1,0.0036,0.0016,0.1918,0.03836
4,10/10/17,11,S.medicae,KH36b,F,Falcata,2X,China,707,1796,109,2,Y,3,6,P,1,1,0.0032,0.0018,0.3190,0.053166667
4,10/10/17,11,S.medicae,KH36b,F,Falcata,2X,China,707,1815,109,2,Y,3,1,P,1,1,0.0014,0.0005,0.1923,0.1923
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Kazakhstan,713,1693,123,4,Y,3,2,P,1,1,0.0054,0.0033,0.2756,0.1378
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Kazakhstan,713,1705,123,4,Y,1,1,P,1,1,0.0021,0.0023,0.1664,0.1664
4,10/12/17,12,S.medicae,KH36b,F,Sativa,4X,Kazakhstan,713,1708,124,3,Y,2,2,P,1,1,0.0041,0.0033,0.2126,0.1063
4,10/12/17,12,S.medicae,KH36b,F,Sativa,4X,Kazakhstan,713,1727,124,3,Y,3,3,P,1,1,0.0042,0.0024,0.5399,0.179966667
4,10/12/17,12,S.medicae,KH36b,F,Caerulea,2X,Turkey,715,1543,138,4,Y,2,5,P,1,1,0.0021,0.0007,0.1537,0.03074
4,10/12/17,12,S.medicae,KH36b,F,Caerulea,2X,Turkey,715,1564,138,4,Y,3,5,P,1,1,0.0030,0.0014,0.4129,0.08258
4,10/12/17,10,S.medicae,KH53b,E,Falcata,4X,Russia,551,1881,66,3,Y,3,5,P,1,1,0.0038,0.0026,0.4958,0.09916
4,10/11/17,9,S.medicae,KH53b,E,Falcata,2X,China,707,1792,107,2,Y,3,3,P,1,1,0.0011,0.0008,0.2092,0.069733333
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Kazakhstan,713,1687,121,4,Y,2,3,P,1,1,0.0024,0.0025,0.2902,0.096733333
4,10/12/17,10,S.medicae,KH53b,E,Sativa,4X,Kazakhstan,713,1726,122,4,Y,1,1,P,1,1,0.0038,0.0044,0.2600,0.26
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Slovenia,251,975,11,3,Y,2,5,P,1,1,0.0029,0.0031,0.2533,0.05066
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Slovenia,251,987,11,3,Y,2,3,P,1,1,0.0021,0.0010,0.1970,0.065666667
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Slovenia,251,1003,12,4,Y,4,7,P,1,1,0.0091,0.0049,1.2461,0.178014286
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Slovenia,251,1010,12,4,Y,2,16,P,1,1,0.0028,0.0030,0.5725,0.03578125
3,9/27/17,3,S.medicae,WSM419,F,Falcata,2X,Russia,387,1147,25,2,Y,1,22,P,1,1,0.0017,0.0019,0.4212,0.019145455
3,9/27/17,3,S.medicae,WSM419,F,Falcata,2X,Russia,387,1153,25,2,Y,3,17,P,1,1,0.0038,0.0034,0.9360,0.055058824
3,9/27/17,12,S.medicae,WSM419,F,Falcata,2X,Russia,387,1179,26,3,Y,2,2,P,1,1,0.0013,0.0012,0.1314,0.0657
3,9/27/17,12,S.medicae,WSM419,F,Caerulea,2X,Kazakhstan,502,888,54,3,Y,5,1,P,1,1,0.0016,0.0004,0.1325,0.1325
3,9/27/17,12,S.medicae,WSM419,F,Caerulea,2X,Kazakhstan,502,910,54,3,Y,4,1,P,1,1,0.0045,0.0011,0.2929,0.2929
3,9/27/17,3,S.medicae,WSM419,F,Falcata,4X,Russia,551,1253,67,3,Y,2,2,P,1,1,0.0027,0.0029,1.4243,0.71215
3,9/27/17,3,S.medicae,WSM419,F,Falcata,4X,Russia,551,1259,67,3,Y,3,12,P,1,1,0.0043,0.0031,1.3298,0.110816667
3,9/27/17,3,S.medicae,WSM419,F,Falcata,4X,Russia,551,1266,67,3,Y,2,7,P,1,1,0.0034,0.0028,0.8331,0.119014286
3,9/27/17,12,S.medicae,WSM419,F,Falcata,4X,Russia,551,1294,68,4,Y,3,3,P,1,1,0.0037,0.0021,1.1742,0.3914
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Tajikistan,574,1040,81,3,Y,6,3,P,1,1,0.0043,0.0009,0.5919,0.1973
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Tajikistan,574,1061,82,4,Y,4,14,P,1,1,0.0094,0.0046,1.1115,0.079392857
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Tajikistan,574,1070,82,4,Y,5,7,P,1,1,0.0056,0.0019,0.4705,0.067214286
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Tajikistan,574,1075,82,4,Y,4,12,P,1,1,0.0166,0.0072,1.2350,0.102916667
3,9/27/17,3,S.medicae,WSM419,F,Falcata,4X,China,704,1305,95,3,Y,2,4,P,1,1,0.0013,0.0013,0.3785,0.094625
3,9/27/17,3,S.medicae,WSM419,F,Falcata,4X,China,704,1325,95,3,Y,1,2,P,1,1,0.0010,0.0008,0.5123,0.25615
3,9/27/17,12,S.medicae,WSM419,F,Falcata,4X,China,704,1335,96,2,Y,2,2,P,1,1,0.0009,0.0013,0.2105,0.10525
3,9/27/17,12,S.medicae,WSM419,F,Falcata,4X,China,704,1348,96,2,Y,2,3,P,1,1,0.0014,0.0012,0.5202,0.1734
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Kazakhstan,713,1089,123,4,Y,5,11,P,1,1,0.0140,0.0051,0.9736,0.088509091
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Kazakhstan,713,1095,123,4,Y,4,10,P,1,1,0.0029,0.0012,0.3079,0.03079
3,9/27/17,11,S.medicae,WSM419,F,Sativa,4X,Kazakhstan,713,1106,123,4,Y,4,9,P,1,1,0.0077,0.0043,1.2234,0.135933333
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Kazakhstan,713,1125,124,2,Y,4,11,P,1,1,0.0080,0.0028,1.1063,0.100572727
4,10/10/17,11,S.medicae,KH36b,F,Falcata,4X,Russia,551,1860,67,4,Y,2,1,PW,0.5,0.5,0.0014,0.0015,0.1805,0.1805
4,10/12/17,12,S.medicae,KH36b,F,Falcata,4X,Russia,551,1901,68,3,Y,3,3,PW,0.5,0.5,0.0032,0.0014,0.3891,0.1297
4,10/12/17,12,S.medicae,KH36b,F,Sativa,4X,Tajikistan,574,1656,82,3,Y,0,11,PW,0.5,0.5,0.0020,0.0060,0.3253,0.029572727
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Kazakhstan,713,1682,123,4,Y,1,6,PW,0.5,0.5,0.0028,0.0026,0.0922,0.015366667
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Slovenia,251,1572,9,3,Y,1,1,PW,0.5,0.5,0.0023,0.0034,0.2625,0.2625
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Slovenia,251,1577,9,3,Y,1,4,PW,0.5,0.5,0.0032,0.0042,0.4464,0.1116
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Slovenia,251,1588,9,3,Y,0,3,PW,0.5,0.5,0.0009,0.0016,0.1054,0.035133333
4,10/11/17,9,S.medicae,KH53b,E,Caerulea,2X,Kazakhstan,502,1467,51,2,Y,2,3,PW,0.5,0.5,0.0014,0.0009,0.2167,0.072233333
4,10/11/17,9,S.medicae,KH53b,E,Falcata,4X,Russia,551,1865,65,4,Y,2,2,PW,0.5,0.5,0.0016,0.0021,0.3927,0.19635
4,10/11/17,9,S.medicae,KH53b,E,Falcata,4X,China,704,1924,93,2,Y,2,7,PW,0.5,0.5,0.0020,0.0018,0.3600,0.051428571
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Kazakhstan,713,1684,121,4,Y,1,1,PW,0.5,0.5,0.0029,0.0018,0.3457,0.3457
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Slovenia,251,997,12,4,Y,4,10,PW,0.5,0.5,0.0081,0.0047,1.1733,0.11733
3,9/27/17,12,S.medicae,WSM419,F,Falcata,4X,Russia,551,1288,68,4,Y,3,11,PW,0.5,0.5,0.0040,0.0029,1.1249,0.102263636
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Slovenia,251,1575,11,3,Y,0,2,W,0,0,0.0020,0.0021,0.0710,0.0355
4,10/10/17,11,S.medicae,KH36b,F,Falcata,2X,Russia,387,1739,25,2,Y,1,7,W,0,0,0.0029,0.0027,0.2822,0.040314286
4,10/12/17,12,S.medicae,KH36b,F,Falcata,2X,Russia,387,1773,26,1,Y,2,5,W,0,0,0.0031,0.0029,0.0327,0.00654
4,10/10/17,11,S.medicae,KH36b,F,Falcata,4X,Russia,551,1864,67,4,Y,1,1,W,0,0,0.0012,0.0020,0.0396,0.0396
4,10/12/17,12,S.medicae,KH36b,F,Sativa,4X,Kazakhstan,713,1732,124,3,Y,1,2,W,0,0,0.0015,0.0042,0.0184,0.0092
4,10/12/17,10,S.medicae,KH53b,E,Sativa,4X,Slovenia,251,1600,10,2,Y,1,6,W,0,0,0.0023,0.0033,0.2649,0.04415
4,10/11/17,9,S.medicae,KH53b,E,Falcata,2X,Russia,387,1738,23,2,Y,0,9,W,0,0,0.0030,0.0031,0.1089,0.0121
4,10/11/17,9,S.medicae,KH53b,E,Falcata,4X,Russia,551,1848,65,4,Y,2,8,W,0,0,0.0049,0.0047,0.1659,0.0207375
4,10/11/17,9,S.medicae,KH53b,E,Falcata,4X,Russia,551,1855,65,4,Y,1,4,W,0,0,0.0015,0.0034,0.0806,0.02015
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Tajikistan,574,1633,79,3,Y,2,7,W,0,0,0.0023,0.0022,0.3731,0.0533
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Tajikistan,574,1641,79,3,Y,2,2,W,0,0,0.0013,0.0029,0.0722,0.0361
4,10/12/17,10,S.medicae,KH53b,E,Sativa,4X,Tajikistan,574,1658,80,2,Y,1,5,W,0,0,0.0032,0.0035,0.2158,0.04316
4,10/12/17,10,S.medicae,KH53b,E,Sativa,4X,Tajikistan,574,1671,80,2,Y,1,8,W,0,0,0.0023,0.0035,0.0237,0.0029625
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Kazakhstan,713,1700,121,4,Y,1,10,W,0,0,0.0029,0.0032,0.2481,0.02481
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Kazakhstan,713,1706,121,4,Y,2,3,W,0,0,0.0036,0.0027,0.1359,0.0453
4,10/12/17,10,S.medicae,KH53b,E,Sativa,4X,Kazakhstan,713,1714,122,4,Y,1,3,W,0,0,0.0030,0.0042,0.1895,0.063166667
4,10/12/17,10,S.medicae,KH53b,E,Sativa,4X,Kazakhstan,713,1721,122,4,Y,1,4,W,0,0,0.0029,0.0035,0.2601,0.065025
4,10/11/17,9,S.medicae,KH53b,E,Caerulea,2X,Turkey,715,1514,135,4,Y,1,13,W,0,0,0.0012,0.0010,0.2331,0.017930769
4,10/11/17,9,S.medicae,KH53b,E,Caerulea,2X,Turkey,715,1525,135,4,Y,0,11,W,0,0,0.0010,0.0009,0.1704,0.015490909
4,10/11/17,9,S.medicae,KH53b,E,Caerulea,2X,Turkey,715,1532,135,4,Y,1,5,W,0,0,0.0013,0.0016,0.2267,0.04534
4,10/11/17,9,S.medicae,KH53b,E,Caerulea,2X,Turkey,715,1535,135,4,Y,1,8,W,0,0,0.0011,0.0017,0.1105,0.0138125
4,10/12/17,10,S.medicae,KH53b,E,Caerulea,2X,Turkey,715,1560,136,3,Y,0,2,W,0,0,0.0010,0.0018,0.0571,0.02855
4,10/12/17,10,S.medicae,KH53b,E,Caerulea,2X,Turkey,715,1566,136,3,Y,0,2,W,0,0,0.0007,0.0008,0.2426,0.1213
3,9/27/17,12,S.medicae,WSM419,F,Sativa,4X,Tajikistan,574,1052,82,4,Y,1,14,W,0,0,0.0026,0.0043,0.5134,0.036671429
3,9/27/17,3,S.medicae,WSM419,F,Falcata,4X,China,704,1318,95,3,Y,1,6,W,0,0,0.0016,0.0013,0.0265,0.004416667
3,9/27/17,12,S.medicae,WSM419,F,Falcata,2X,China,707,1227,110,3,Y,1,1,W,0,0,0.0001,0.0002,0.0186,0.0186
3,9/27/17,11,S.medicae,WSM419,F,Caerulea,2X,Turkey,715,932,137,3,Y,1,8,W,0,0,0.0012,0.0016,0.2024,0.0253
3,9/27/17,12,S.medicae,WSM419,F,Caerulea,2X,Turkey,715,962,138,3,Y,1,3,W,0,0,0.0008,0.0008,0.1971,0.0657
4,10/12/17,12,S.medicae,KH36b,F,Sativa,4X,Slovenia,251,1602,12,2,Y,1,0,,0,0,0.0017,0.0017,,
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Tajikistan,574,1629,81,3,Y,1,0,,0,0,0.0018,0.0010,,
4,10/10/17,11,S.medicae,KH36b,F,Falcata,4X,China,704,1922,95,1,Y,1,0,,0,0,0.0019,0.0011,,
4,10/10/17,11,S.medicae,KH36b,F,Sativa,4X,Kazakhstan,713,1696,123,4,Y,1,0,,0,0,0.0032,0.0022,,
4,10/12/17,10,S.medicae,KH53b,E,Caerulea,2X,Russia,466,1434,38,2,Y,1,0,,0,0,0.0003,0.0004,,
4,10/12/17,10,S.medicae,KH53b,E,Caerulea,2X,Kazakhstan,502,1494,52,1,Y,1,0,,0,0,0.0005,0.0010,,
4,10/12/17,10,S.medicae,KH53b,E,Falcata,4X,Russia,551,1889,66,3,Y,1,0,,0,0,0.0011,0.0020,,
4,10/11/17,9,S.medicae,KH53b,E,Sativa,4X,Tajikistan,574,1645,79,3,Y,1,0,,0,0,0.0021,0.0015,,
4,10/11/17,9,S.medicae,KH53b,E,Falcata,2X,China,707,1810,107,2,Y,3,0,,0,0,0.0014,0.0017,,
4,10/12/17,10,S.medicae,KH53b,E,Sativa,4X,Kazakhstan,713,1731,122,4,Y,0,0,,0,0,0.0012,0.0018,,
3,9/27/17,14,S.meliloti,1021,G,Falcata,2X,Russia,387,1173,28,4,Y,0,1,B,0.5,0.25,0.0022,0.0027,0.0158,0.0158
3,9/27/17,13,S.meliloti,1021,G,Sativa,4X,Tajikistan,574,1025,83,2,Y,1,5,B,0.5,0.25,0.0031,0.0027,0.0813,0.01626
3,9/27/17,13,S.meliloti,1021,G,Falcata,4X,China,704,1307,97,3,Y,1,4,B,0.5,0.25,0.0013,0.0008,0.1150,0.02875
3,9/27/17,14,S.meliloti,1021,G,Falcata,2X,China,707,1225,112,2,Y,2,5,B,0.5,0.25,0.0015,0.0013,0.2911,0.05822
3,9/27/17,14,S.meliloti,1021,G,Caerulea,2X,Turkey,715,948,140,4,Y,0,10,B,0.5,0.25,0.0005,0.0008,0.1588,0.01588
3,9/27/17,14,S.meliloti,1021,G,Caerulea,2X,Turkey,715,964,140,4,Y,4,5,B,0.5,0.25,0.0064,0.0013,0.3530,0.0706
4,10/10/17,5,S.meliloti,KH46c,C,Sativa,4X,Slovenia,251,1573,5,2,Y,2,4,B,0.5,0.25,0.0012,0.0019,0.1089,0.027225
4,10/12/17,6,S.meliloti,KH46c,C,Sativa,4X,Slovenia,251,1613,6,1,Y,2,1,B,0.5,0.25,0.0010,0.0006,0.0376,0.0376
4,10/10/17,5,S.meliloti,KH46c,C,Caerulea,2X,Kazakhstan,502,1470,47,2,Y,2,1,B,0.5,0.25,0.0009,0.0006,0.0755,0.0755
4,10/10/17,5,S.meliloti,KH46c,C,Sativa,4X,Tajikistan,574,1636,75,4,Y,3,4,B,0.5,0.25,0.0047,0.0028,0.3838,0.09595
4,10/12/17,6,S.meliloti,KH46c,C,Sativa,4X,Kazakhstan,713,1725,118,4,Y,1,1,B,0.5,0.25,0.0016,0.0006,0.0732,0.0732
4,10/10/17,1,S.meliloti,KH48e,A,Falcata,4X,China,704,1914,85,3,Y,1,1,B,0.5,0.25,0.0003,0.0001,0.0280,0.028
4,10/10/17,1,S.meliloti,KH48e,A,Falcata,4X,China,704,1919,85,3,Y,0,3,B,0.5,0.25,0.0006,0.0009,0.0568,0.018933333
3,9/27/17,6,S.meliloti,M210,C,Caerulea,2X,Russia,466,839,34,3,Y,1,5,B,0.5,0.25,0.0003,0.0006,0.0709,0.01418
3,9/28/17,4,S.meliloti,USDA1021,B,Caerulea,2X,Russia,466,828,32,2,Y,1,6,B,0.5,0.25,0.0006,0.0008,0.0627,0.01045
3,9/28/17,4,S.meliloti,USDA1021,B,Caerulea,2X,Kazakhstan,502,892,46,3,Y,0,3,B,0.5,0.25,0.0007,0.0011,0.0908,0.030266667
3,9/28/17,4,S.meliloti,USDA1021,B,Caerulea,2X,Kazakhstan,502,909,46,3,Y,0,3,B,0.5,0.25,0.0006,0.0007,0.0089,0.002966667
